index,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2021-07-21 10:30:00,20210721,10:30:00,294.24,295.0,294.13,294.99,235550
2021-07-21 10:35:00,20210721,10:35:00,294.99,295.51,294.95,295.4,505580
2021-07-21 10:40:00,20210721,10:40:00,295.4,295.4,294.71,295.06,262780
2021-07-21 10:45:00,20210721,10:45:00,295.05,295.14,294.6,294.64,208970
2021-07-21 10:50:00,20210721,10:50:00,294.71,295.84,294.6,295.53,224530
2021-07-21 10:55:00,20210721,10:55:00,295.62,295.99,295.5,295.72,366490
2021-07-21 11:00:00,20210721,11:00:00,295.72,296.25,295.7,296.02,373240
2021-07-21 11:05:00,20210721,11:05:00,296.04,296.56,295.9,296.11,389800
2021-07-21 11:10:00,20210721,11:10:00,296.09,296.54,296.09,296.38,180560
2021-07-21 11:15:00,20210721,11:15:00,296.38,296.45,296.06,296.2,189810
2021-07-21 11:20:00,20210721,11:20:00,296.24,296.39,296.0,296.31,225320
2021-07-21 11:25:00,20210721,11:25:00,296.31,296.35,296.1,296.35,54040
2021-07-21 11:30:00,20210721,11:30:00,296.35,296.94,296.35,296.54,498940
2021-07-21 11:35:00,20210721,11:35:00,296.54,296.69,296.36,296.4,99730
2021-07-21 11:40:00,20210721,11:40:00,296.44,296.5,296.2,296.35,107080
2021-07-21 11:45:00,20210721,11:45:00,296.35,296.56,296.3,296.31,57580
2021-07-21 11:50:00,20210721,11:50:00,296.31,296.76,296.31,296.6,178350
2021-07-21 11:55:00,20210721,11:55:00,296.6,296.76,296.59,296.74,62290
2021-07-21 12:00:00,20210721,12:00:00,296.74,296.74,295.77,295.88,266710
2021-07-21 12:05:00,20210721,12:05:00,295.88,296.28,295.81,296.13,60050
2021-07-21 12:10:00,20210721,12:10:00,296.13,296.13,295.88,295.94,43810
2021-07-21 12:15:00,20210721,12:15:00,295.97,296.3,295.9,296.28,44480
2021-07-21 12:20:00,20210721,12:20:00,296.28,296.29,296.01,296.23,67720
2021-07-21 12:25:00,20210721,12:25:00,296.17,296.23,295.76,295.9,113590
2021-07-21 12:30:00,20210721,12:30:00,295.79,295.8,295.33,295.58,163120
2021-07-21 12:35:00,20210721,12:35:00,295.58,295.7,295.29,295.49,86840
2021-07-21 12:40:00,20210721,12:40:00,295.5,295.5,295.2,295.48,74200
2021-07-21 12:45:00,20210721,12:45:00,295.48,295.66,295.31,295.66,35030
2021-07-21 12:50:00,20210721,12:50:00,295.66,295.66,295.22,295.33,84770
2021-07-21 12:55:00,20210721,12:55:00,295.33,295.35,295.21,295.22,38140
2021-07-21 13:00:00,20210721,13:00:00,295.24,295.29,295.06,295.14,119180
2021-07-21 13:05:00,20210721,13:05:00,295.14,295.3,294.89,295.3,194970
2021-07-21 13:10:00,20210721,13:10:00,295.28,295.44,295.17,295.31,77900
2021-07-21 13:15:00,20210721,13:15:00,295.28,295.28,294.71,294.86,157910
2021-07-21 13:20:00,20210721,13:20:00,294.84,294.84,294.54,294.68,140480
2021-07-21 13:25:00,20210721,13:25:00,294.68,294.86,294.58,294.83,103340
2021-07-21 13:30:00,20210721,13:30:00,294.85,294.93,294.71,294.71,79620
2021-07-21 13:35:00,20210721,13:35:00,294.73,294.81,294.55,294.57,104780
2021-07-21 13:40:00,20210721,13:40:00,294.59,294.67,294.53,294.67,30540
2021-07-21 13:45:00,20210721,13:45:00,294.67,294.69,294.53,294.55,76220
2021-07-21 13:50:00,20210721,13:50:00,294.53,294.67,294.31,294.46,146330
2021-07-21 13:55:00,20210721,13:55:00,294.51,294.51,294.3,294.45,56270
2021-07-21 14:00:00,20210721,14:00:00,294.45,294.62,294.4,294.58,68160
2021-07-21 14:05:00,20210721,14:05:00,294.58,294.7,294.34,294.63,61490
2021-07-21 14:10:00,20210721,14:10:00,294.63,294.95,294.58,294.8,70410
2021-07-21 14:15:00,20210721,14:15:00,294.91,294.91,294.7,294.88,18500
2021-07-21 14:20:00,20210721,14:20:00,294.88,294.96,294.51,294.51,80170
2021-07-21 14:25:00,20210721,14:25:00,294.51,294.7,294.41,294.7,50610
2021-07-21 14:30:00,20210721,14:30:00,294.69,294.87,294.55,294.83,12190
2021-07-21 14:35:00,20210721,14:35:00,294.75,294.87,294.71,294.74,10620
2021-07-21 14:40:00,20210721,14:40:00,294.72,294.72,294.41,294.59,73610
2021-07-21 14:45:00,20210721,14:45:00,294.59,294.59,294.32,294.54,93420
2021-07-21 14:50:00,20210721,14:50:00,294.48,294.48,294.04,294.2,168070
2021-07-21 14:55:00,20210721,14:55:00,294.2,294.41,294.11,294.19,27920
2021-07-21 15:00:00,20210721,15:00:00,294.18,294.39,294.08,294.34,22610
2021-07-21 15:05:00,20210721,15:05:00,294.3,294.81,294.3,294.79,165220
2021-07-21 15:10:00,20210721,15:10:00,294.77,294.93,294.72,294.92,316020
2021-07-21 15:15:00,20210721,15:15:00,294.9,294.98,294.7,294.82,320640
2021-07-21 15:20:00,20210721,15:20:00,294.78,295.03,294.43,295.03,298650
2021-07-21 15:25:00,20210721,15:25:00,295.03,295.07,294.8,294.87,165580
2021-07-21 15:30:00,20210721,15:30:00,294.87,294.91,294.75,294.85,25330
2021-07-21 15:35:00,20210721,15:35:00,294.91,294.91,294.72,294.8,72040
2021-07-21 15:40:00,20210721,15:40:00,294.8,294.89,294.74,294.76,174540
2021-07-21 15:45:00,20210721,15:45:00,294.8,294.8,294.26,294.4,505910
2021-07-21 15:50:00,20210721,15:50:00,294.4,294.75,294.3,294.6,94030
2021-07-21 15:55:00,20210721,15:55:00,294.6,294.76,294.48,294.76,109720
2021-07-21 16:00:00,20210721,16:00:00,294.76,294.9,294.69,294.88,25600
2021-07-21 16:05:00,20210721,16:05:00,294.88,294.89,294.65,294.65,36630
2021-07-21 16:10:00,20210721,16:10:00,294.72,294.72,294.65,294.69,25070
2021-07-21 16:15:00,20210721,16:15:00,294.73,295.0,294.69,294.97,75050
2021-07-21 16:20:00,20210721,16:20:00,294.97,295.06,294.86,294.91,51430
2021-07-21 16:25:00,20210721,16:25:00,294.92,294.92,294.65,294.72,49180
2021-07-21 16:30:00,20210721,16:30:00,294.72,295.07,294.65,294.99,51040
2021-07-21 16:35:00,20210721,16:35:00,295.06,295.36,295.0,295.13,74960
2021-07-21 16:40:00,20210721,16:40:00,295.13,295.2,294.89,294.9,95630
2021-07-21 16:45:00,20210721,16:45:00,294.88,295.21,294.76,295.21,73220
2021-07-21 16:50:00,20210721,16:50:00,295.23,295.37,295.07,295.15,39650
2021-07-21 16:55:00,20210721,16:55:00,295.15,295.2,295.01,295.17,85460
2021-07-21 17:00:00,20210721,17:00:00,295.16,295.23,295.11,295.15,31660
2021-07-21 17:05:00,20210721,17:05:00,295.15,295.16,295.02,295.05,44470
2021-07-21 17:10:00,20210721,17:10:00,295.02,295.11,294.8,295.1,64870
2021-07-21 17:15:00,20210721,17:15:00,295.1,295.1,294.95,295.0,20680
2021-07-21 17:20:00,20210721,17:20:00,295.0,295.12,294.99,295.07,18800
2021-07-21 17:25:00,20210721,17:25:00,295.08,295.13,294.85,294.86,94750
2021-07-21 17:30:00,20210721,17:30:00,294.85,295.0,294.7,295.0,41350
2021-07-21 17:35:00,20210721,17:35:00,294.99,295.36,294.96,295.36,112030
2021-07-21 17:40:00,20210721,17:40:00,295.36,295.37,295.09,295.32,60290
2021-07-21 17:45:00,20210721,17:45:00,295.3,295.3,294.83,294.98,77590
2021-07-21 17:50:00,20210721,17:50:00,294.98,295.17,294.77,294.77,40290
2021-07-21 17:55:00,20210721,17:55:00,294.77,294.96,294.75,294.83,120060
2021-07-21 18:00:00,20210721,18:00:00,294.85,294.95,294.75,294.8,80650
2021-07-21 18:05:00,20210721,18:05:00,294.8,294.89,294.78,294.83,42300
2021-07-21 18:10:00,20210721,18:10:00,294.82,294.85,294.73,294.73,43090
2021-07-21 18:15:00,20210721,18:15:00,294.73,294.83,294.72,294.77,34280
2021-07-21 18:20:00,20210721,18:20:00,294.76,294.87,294.72,294.79,81910
2021-07-21 18:25:00,20210721,18:25:00,294.8,294.96,294.72,294.77,96650
2021-07-21 18:30:00,20210721,18:30:00,294.77,294.77,294.36,294.46,308370
2021-07-21 18:35:00,20210721,18:35:00,294.45,294.54,294.3,294.49,230210
2021-07-21 18:45:00,20210721,18:45:00,294.56,294.56,294.56,294.56,967520
2021-07-21 19:00:00,20210721,19:00:00,294.49,294.49,294.49,294.49,2530
2021-07-21 19:05:00,20210721,19:05:00,294.49,294.97,294.36,294.96,53870
2021-07-21 19:10:00,20210721,19:10:00,294.96,294.97,294.77,294.93,17090
2021-07-21 19:15:00,20210721,19:15:00,294.93,294.93,294.75,294.85,16700
2021-07-21 19:20:00,20210721,19:20:00,294.81,294.85,294.75,294.85,10460
2021-07-21 19:25:00,20210721,19:25:00,294.85,294.88,294.7,294.84,19680
2021-07-21 19:30:00,20210721,19:30:00,294.84,294.9,294.72,294.81,39230
2021-07-21 19:35:00,20210721,19:35:00,294.71,294.83,294.63,294.71,19470
2021-07-21 19:40:00,20210721,19:40:00,294.71,294.79,294.59,294.79,9740
2021-07-21 19:45:00,20210721,19:45:00,294.79,294.79,294.71,294.79,1050
2021-07-21 19:50:00,20210721,19:50:00,294.79,294.9,294.78,294.9,6040
2021-07-21 19:55:00,20210721,19:55:00,294.89,294.95,294.82,294.95,13120
2021-07-21 20:00:00,20210721,20:00:00,294.95,294.95,294.87,294.87,6370
2021-07-21 20:05:00,20210721,20:05:00,294.9,294.97,294.82,294.9,27450
2021-07-21 20:10:00,20210721,20:10:00,294.9,294.9,294.87,294.88,4350
2021-07-21 20:15:00,20210721,20:15:00,294.88,294.89,294.8,294.88,18970
2021-07-21 20:20:00,20210721,20:20:00,294.88,294.89,294.7,294.74,20230
2021-07-21 20:25:00,20210721,20:25:00,294.74,294.87,294.7,294.79,17070
2021-07-21 20:30:00,20210721,20:30:00,294.82,294.89,294.71,294.89,17310
2021-07-21 20:35:00,20210721,20:35:00,294.89,294.89,294.82,294.82,15000
2021-07-21 20:40:00,20210721,20:40:00,294.89,295.0,294.82,294.85,51980
2021-07-21 20:45:00,20210721,20:45:00,294.96,294.96,294.82,294.86,20180
2021-07-21 20:50:00,20210721,20:50:00,294.86,294.95,294.82,294.86,17100
2021-07-21 20:55:00,20210721,20:55:00,294.92,294.94,294.75,294.76,21850
2021-07-21 21:00:00,20210721,21:00:00,294.83,294.95,294.77,294.91,10900
2021-07-21 21:05:00,20210721,21:05:00,294.95,294.95,294.8,294.95,6410
2021-07-21 21:10:00,20210721,21:10:00,294.95,294.95,294.8,294.84,5220
2021-07-21 21:15:00,20210721,21:15:00,294.93,295.0,294.75,294.87,28090
2021-07-21 21:20:00,20210721,21:20:00,294.85,294.94,294.85,294.94,6930
2021-07-21 21:25:00,20210721,21:25:00,294.94,294.94,294.82,294.82,10900
2021-07-21 21:30:00,20210721,21:30:00,294.82,294.86,294.81,294.86,18800
2021-07-21 21:35:00,20210721,21:35:00,294.81,294.92,294.81,294.92,1830
2021-07-21 21:40:00,20210721,21:40:00,294.92,295.0,294.92,294.99,15120
2021-07-21 21:45:00,20210721,21:45:00,295.0,295.0,294.93,295.0,13910
2021-07-21 21:50:00,20210721,21:50:00,295.0,295.08,294.93,295.08,22390
2021-07-21 21:55:00,20210721,21:55:00,295.08,295.08,295.0,295.05,14910
2021-07-21 22:00:00,20210721,22:00:00,295.0,295.05,295.0,295.05,3550
2021-07-21 22:05:00,20210721,22:05:00,295.05,295.05,294.85,294.85,10640
2021-07-21 22:10:00,20210721,22:10:00,294.84,295.06,294.84,295.04,52580
2021-07-21 22:15:00,20210721,22:15:00,295.04,295.2,295.0,295.15,79850
2021-07-21 22:20:00,20210721,22:20:00,295.13,295.13,294.83,294.86,41820
2021-07-21 22:25:00,20210721,22:25:00,294.87,294.87,294.7,294.71,101040
2021-07-21 22:30:00,20210721,22:30:00,294.7,294.81,294.7,294.76,24600
2021-07-21 22:35:00,20210721,22:35:00,294.76,294.87,294.7,294.75,2560
2021-07-21 22:40:00,20210721,22:40:00,294.75,294.78,294.67,294.74,22280
2021-07-21 22:45:00,20210721,22:45:00,294.74,294.78,294.61,294.69,62320
2021-07-21 22:50:00,20210721,22:50:00,294.68,294.84,294.61,294.69,22700
2021-07-21 22:55:00,20210721,22:55:00,294.69,294.78,294.63,294.66,37210
2021-07-21 23:00:00,20210721,23:00:00,294.69,294.89,294.64,294.64,69430
2021-07-21 23:05:00,20210721,23:05:00,294.75,294.78,294.65,294.7,5740
2021-07-21 23:10:00,20210721,23:10:00,294.7,294.81,294.68,294.78,7330
2021-07-21 23:15:00,20210721,23:15:00,294.78,294.97,294.76,294.96,3300
2021-07-21 23:20:00,20210721,23:20:00,294.93,295.08,294.85,295.01,32910
2021-07-21 23:25:00,20210721,23:25:00,294.92,295.08,294.91,295.0,6580
2021-07-21 23:30:00,20210721,23:30:00,295.09,295.18,294.98,295.11,18700
2021-07-21 23:35:00,20210721,23:35:00,295.16,295.2,294.82,294.82,42240
2021-07-21 23:40:00,20210721,23:40:00,294.84,294.96,294.8,294.8,21280
2021-07-21 23:45:00,20210721,23:45:00,294.88,294.99,294.73,294.86,24990
2021-07-22 10:00:00,20210722,10:00:00,295.77,295.96,295.25,295.25,696870
2021-07-22 10:05:00,20210722,10:05:00,295.25,296.26,295.02,296.16,635110
2021-07-22 10:10:00,20210722,10:10:00,296.17,296.48,295.62,295.84,397380
2021-07-22 10:15:00,20210722,10:15:00,295.84,296.17,295.31,295.37,511040
2021-07-22 10:20:00,20210722,10:20:00,295.38,295.94,295.27,295.51,280610
2021-07-22 10:25:00,20210722,10:25:00,295.44,295.54,294.6,294.78,487700
2021-07-22 10:30:00,20210722,10:30:00,294.79,294.99,294.43,294.82,220740
2021-07-22 10:35:00,20210722,10:35:00,294.91,295.22,294.8,294.88,137150
2021-07-22 10:40:00,20210722,10:40:00,294.87,295.0,294.8,294.81,121530
2021-07-22 10:45:00,20210722,10:45:00,294.81,294.99,294.8,294.97,162610
2021-07-22 10:50:00,20210722,10:50:00,294.98,295.3,294.98,295.17,159570
2021-07-22 10:55:00,20210722,10:55:00,295.2,295.4,294.93,294.96,137750
2021-07-22 11:00:00,20210722,11:00:00,294.96,295.26,294.56,295.0,226750
2021-07-22 11:05:00,20210722,11:05:00,295.0,295.48,294.97,295.47,102780
2021-07-22 11:10:00,20210722,11:10:00,295.38,296.2,295.38,296.14,469590
2021-07-22 11:15:00,20210722,11:15:00,296.14,296.32,295.85,296.08,290220
2021-07-22 11:20:00,20210722,11:20:00,296.17,296.2,295.85,296.08,160700
2021-07-22 11:25:00,20210722,11:25:00,296.08,296.28,295.85,295.99,239570
2021-07-22 11:30:00,20210722,11:30:00,295.91,295.99,295.85,295.9,99220
2021-07-22 11:35:00,20210722,11:35:00,295.89,296.15,295.85,295.86,189680
2021-07-22 11:40:00,20210722,11:40:00,295.86,295.96,295.61,295.93,111080
2021-07-22 11:45:00,20210722,11:45:00,295.95,296.29,295.84,296.22,68620
2021-07-22 11:50:00,20210722,11:50:00,296.22,296.26,295.94,296.14,63650
2021-07-22 11:55:00,20210722,11:55:00,296.14,296.36,296.08,296.36,118360
2021-07-22 12:00:00,20210722,12:00:00,296.36,296.72,296.35,296.67,407120
2021-07-22 12:05:00,20210722,12:05:00,296.67,297.14,296.67,297.0,1129880
2021-07-22 12:10:00,20210722,12:10:00,297.02,297.3,296.92,297.27,240510
2021-07-22 12:15:00,20210722,12:15:00,297.28,297.36,297.06,297.35,220590
2021-07-22 12:20:00,20210722,12:20:00,297.35,297.77,297.31,297.72,937730
2021-07-22 12:25:00,20210722,12:25:00,297.72,297.88,297.63,297.82,324530
2021-07-22 12:30:00,20210722,12:30:00,297.82,297.86,297.6,297.76,377700
2021-07-22 12:35:00,20210722,12:35:00,297.83,298.17,297.73,297.84,378440
2021-07-22 12:40:00,20210722,12:40:00,297.84,297.93,297.65,297.65,178530
2021-07-22 12:45:00,20210722,12:45:00,297.66,297.87,297.59,297.78,245950
2021-07-22 12:50:00,20210722,12:50:00,297.78,297.78,297.55,297.72,46140
2021-07-22 12:55:00,20210722,12:55:00,297.68,297.75,297.5,297.51,109300
2021-07-22 13:00:00,20210722,13:00:00,297.52,297.74,297.52,297.74,94410
2021-07-22 13:05:00,20210722,13:05:00,297.71,297.97,297.55,297.67,267630
2021-07-22 13:10:00,20210722,13:10:00,297.61,297.89,297.55,297.84,48540
2021-07-22 13:15:00,20210722,13:15:00,297.85,298.11,297.61,297.77,145790
2021-07-22 13:20:00,20210722,13:20:00,297.69,297.77,297.27,297.35,170010
2021-07-22 13:25:00,20210722,13:25:00,297.35,297.38,297.11,297.19,129370
2021-07-22 13:30:00,20210722,13:30:00,297.2,297.3,297.09,297.09,91850
2021-07-22 13:35:00,20210722,13:35:00,297.17,297.29,297.09,297.28,20930
2021-07-22 13:40:00,20210722,13:40:00,297.28,297.33,297.21,297.29,38850
2021-07-22 13:45:00,20210722,13:45:00,297.29,297.53,297.22,297.44,38330
2021-07-22 13:50:00,20210722,13:50:00,297.44,297.63,297.4,297.5,57640
2021-07-22 13:55:00,20210722,13:55:00,297.48,297.49,297.2,297.21,42000
2021-07-22 14:00:00,20210722,14:00:00,297.21,297.28,297.14,297.27,65630
2021-07-22 14:05:00,20210722,14:05:00,297.26,297.45,297.14,297.45,53720
2021-07-22 14:10:00,20210722,14:10:00,297.41,297.43,297.22,297.22,50340
2021-07-22 14:15:00,20210722,14:15:00,297.36,297.76,297.35,297.76,55340
2021-07-22 14:20:00,20210722,14:20:00,297.76,297.92,297.72,297.78,108210
2021-07-22 14:25:00,20210722,14:25:00,297.74,297.74,297.42,297.51,55240
2021-07-22 14:30:00,20210722,14:30:00,297.5,297.93,297.5,297.76,76580
2021-07-22 14:35:00,20210722,14:35:00,297.84,297.88,297.59,297.68,25330
2021-07-22 14:40:00,20210722,14:40:00,297.68,297.85,297.62,297.76,23970
2021-07-22 14:45:00,20210722,14:45:00,297.76,298.0,297.76,298.0,151750
2021-07-22 14:50:00,20210722,14:50:00,298.0,298.17,297.74,297.79,116710
2021-07-22 14:55:00,20210722,14:55:00,297.75,297.9,297.71,297.84,33850
2021-07-22 15:00:00,20210722,15:00:00,297.8,297.99,297.48,297.6,56110
2021-07-22 15:05:00,20210722,15:05:00,297.61,297.78,297.51,297.52,47230
2021-07-22 15:10:00,20210722,15:10:00,297.52,297.7,297.52,297.67,16880
2021-07-22 15:15:00,20210722,15:15:00,297.7,297.79,297.67,297.75,28800
2021-07-22 15:20:00,20210722,15:20:00,297.7,297.76,297.63,297.76,68720
2021-07-22 15:25:00,20210722,15:25:00,297.67,297.75,297.53,297.58,23540
2021-07-22 15:30:00,20210722,15:30:00,297.53,297.58,297.02,297.21,210990
2021-07-22 15:35:00,20210722,15:35:00,297.18,297.21,296.35,296.35,348570
2021-07-22 15:40:00,20210722,15:40:00,296.4,296.78,296.35,296.61,143340
2021-07-22 15:45:00,20210722,15:45:00,296.61,296.75,296.53,296.75,34160
2021-07-22 15:50:00,20210722,15:50:00,296.75,296.91,296.3,296.3,214200
2021-07-22 15:55:00,20210722,15:55:00,296.3,296.41,295.84,296.26,351390
2021-07-22 16:00:00,20210722,16:00:00,296.23,296.61,295.91,296.57,126740
2021-07-22 16:05:00,20210722,16:05:00,296.5,296.7,296.5,296.5,80340
2021-07-22 16:10:00,20210722,16:10:00,296.5,296.78,296.5,296.66,43490
2021-07-22 16:15:00,20210722,16:15:00,296.74,296.76,296.51,296.6,62170
2021-07-22 16:20:00,20210722,16:20:00,296.65,296.8,296.62,296.8,32010
2021-07-22 16:25:00,20210722,16:25:00,296.8,296.99,296.79,296.94,158470
2021-07-22 16:30:00,20210722,16:30:00,296.92,296.92,296.5,296.58,123630
2021-07-22 16:35:00,20210722,16:35:00,296.51,296.64,296.21,296.45,106610
2021-07-22 16:40:00,20210722,16:40:00,296.45,296.97,296.36,296.92,80390
2021-07-22 16:45:00,20210722,16:45:00,296.9,296.96,296.39,296.5,33660
2021-07-22 16:50:00,20210722,16:50:00,296.47,296.71,296.15,296.52,192700
2021-07-22 16:55:00,20210722,16:55:00,296.52,296.57,296.33,296.46,60800
2021-07-22 17:00:00,20210722,17:00:00,296.43,296.5,296.06,296.21,57270
2021-07-22 17:05:00,20210722,17:05:00,296.17,296.28,295.63,296.09,165450
2021-07-22 17:10:00,20210722,17:10:00,296.19,296.39,296.0,296.25,157880
2021-07-22 17:15:00,20210722,17:15:00,296.32,296.32,296.11,296.3,20820
2021-07-22 17:20:00,20210722,17:20:00,296.28,296.28,296.1,296.13,19000
2021-07-22 17:25:00,20210722,17:25:00,296.13,296.25,295.9,295.93,141910
2021-07-22 17:30:00,20210722,17:30:00,295.92,296.15,295.92,296.09,42900
2021-07-22 17:35:00,20210722,17:35:00,296.0,296.31,296.0,296.31,125940
2021-07-22 17:40:00,20210722,17:40:00,296.32,296.72,296.24,296.42,143960
2021-07-22 17:45:00,20210722,17:45:00,296.36,296.38,296.17,296.2,17960
2021-07-22 17:50:00,20210722,17:50:00,296.25,296.3,296.01,296.06,63140
2021-07-22 17:55:00,20210722,17:55:00,296.02,296.08,295.81,295.82,142090
2021-07-22 18:00:00,20210722,18:00:00,295.82,295.96,295.67,295.88,106400
2021-07-22 18:05:00,20210722,18:05:00,295.88,295.9,295.53,295.6,233500
2021-07-22 18:10:00,20210722,18:10:00,295.66,295.91,295.6,295.9,116690
2021-07-22 18:15:00,20210722,18:15:00,295.91,296.08,295.8,296.0,93450
2021-07-22 18:20:00,20210722,18:20:00,295.98,296.3,295.95,296.22,196520
2021-07-22 18:25:00,20210722,18:25:00,296.27,296.74,296.22,296.65,485490
2021-07-22 18:30:00,20210722,18:30:00,296.74,297.0,296.64,296.93,175930
2021-07-22 18:35:00,20210722,18:35:00,296.98,297.1,296.46,296.98,514230
2021-07-22 18:45:00,20210722,18:45:00,297.09,297.09,297.09,297.09,972450
2021-07-22 19:00:00,20210722,19:00:00,297.09,297.09,297.09,297.09,500
2021-07-22 19:05:00,20210722,19:05:00,296.98,297.44,296.65,296.69,120190
2021-07-22 19:10:00,20210722,19:10:00,296.71,296.71,296.5,296.55,116270
2021-07-22 19:15:00,20210722,19:15:00,296.62,296.9,296.52,296.84,20000
2021-07-22 19:20:00,20210722,19:20:00,296.75,296.85,296.6,296.78,34480
2021-07-22 19:25:00,20210722,19:25:00,296.62,296.87,296.62,296.85,2880
2021-07-22 19:30:00,20210722,19:30:00,296.87,296.9,296.77,296.77,7020
2021-07-22 19:35:00,20210722,19:35:00,296.85,296.86,296.75,296.84,6460
2021-07-22 19:40:00,20210722,19:40:00,296.84,296.98,296.76,296.93,16200
2021-07-22 19:45:00,20210722,19:45:00,296.93,296.97,296.84,296.97,3220
2021-07-22 19:50:00,20210722,19:50:00,296.97,296.99,296.8,296.96,12370
2021-07-22 19:55:00,20210722,19:55:00,296.96,297.0,296.83,296.87,19860
2021-07-22 20:00:00,20210722,20:00:00,297.0,297.02,296.88,296.97,19290
2021-07-22 20:05:00,20210722,20:05:00,296.97,297.15,296.91,297.15,30600
2021-07-22 20:10:00,20210722,20:10:00,297.1,297.25,297.08,297.08,65650
2021-07-22 20:15:00,20210722,20:15:00,297.09,297.21,296.98,297.15,13590
2021-07-22 20:20:00,20210722,20:20:00,297.15,297.15,296.91,297.0,6110
2021-07-22 20:25:00,20210722,20:25:00,297.0,297.08,296.84,296.84,19070
2021-07-22 20:30:00,20210722,20:30:00,296.85,297.0,296.84,296.99,11980
2021-07-22 20:35:00,20210722,20:35:00,297.0,297.05,296.99,297.05,32580
2021-07-22 20:40:00,20210722,20:40:00,297.08,297.17,296.96,297.06,21010
2021-07-22 20:45:00,20210722,20:45:00,297.06,297.06,296.84,296.9,87850
2021-07-22 20:50:00,20210722,20:50:00,296.9,297.0,296.84,296.84,6660
2021-07-22 20:55:00,20210722,20:55:00,296.84,296.93,296.82,296.93,2680
2021-07-22 21:00:00,20210722,21:00:00,296.96,297.0,296.86,296.87,4140
2021-07-22 21:05:00,20210722,21:05:00,296.99,297.07,296.99,297.0,2870
2021-07-22 21:10:00,20210722,21:10:00,297.0,297.13,296.99,297.1,3890
2021-07-22 21:15:00,20210722,21:15:00,297.1,297.1,297.01,297.01,4010
2021-07-22 21:20:00,20210722,21:20:00,297.03,297.1,297.0,297.01,3970
2021-07-22 21:25:00,20210722,21:25:00,297.09,297.15,297.0,297.09,3520
2021-07-22 21:30:00,20210722,21:30:00,297.09,297.15,297.03,297.04,3490
2021-07-22 21:35:00,20210722,21:35:00,297.12,297.15,297.0,297.08,12560
2021-07-22 21:40:00,20210722,21:40:00,297.09,297.14,297.02,297.11,950
